"GEOID","year","population","male","female","male_ratio","norm_age_0_19","norm_age_20_69","norm_age_70_plus","race_diversity","unemployment_rate","median_income","mean_income","PercFamiliesBelowPovertyline","HU_occupied_perc","rent_rate","HU_avg_HHsize_owner","HU_avg_HHsize_renter","YB_before_1979_pct","YB_1980_2019_pct","dummy_BY_thredhold50perc"
6037218210,2010,3868,1728,2140,44.6742502585315,33.5,61.6,4.9,66.9123206454145,6.3,31743,40380,27.4,94.1,79.1666666666667,2.64,3.13,84.5766974015088,15.4233025984912,0
6037218220,2010,4508,2114,2394,46.8944099378882,28.9,65.6,5.7,67.9877201449617,5.5,41477,54902,19.7,93.6,64.3356643356643,3.48,2.87,97.056810403833,2.94318959616701,0
6037218300,2010,5810,2836,2974,48.8123924268503,29.8,63.8,6.4,70.1390859726094,8.5,38610,49226,20.7,89.3,64.4332262505737,3.42,2.82,89.1866478608369,10.8133521391631,0
6037218400,2010,5129,2540,2589,49.5223240397738,36.7,59.2,4.1,68.3915593784855,5.6,38396,46642,23.6,96.8,60.2836879432624,3.66,3.27,92.7472527472527,7.25274725274725,0
6037218500,2010,3278,1588,1690,48.444173276388,38.2,59.3,2.7,57.5128772771385,8.8,36958,46051,17,92.3,64.6484375,3.6,3.26,86.9927159209157,13.0072840790843,0
6037218600,2010,3464,1791,1673,51.703233256351,30.8,62.6,6.7,67.6414182965401,6.7,36152,47566,26.7,96.3,62.3353819139596,3.66,2.58,98.6338797814208,1.36612021857923,0
6037218900,2010,5916,2809,3107,47.4814063556457,28.1,65.1,6.8,64.9608035142434,5.4,30071,40525,34.1,87,73.4360834088849,2.59,2.82,90.6542056074766,9.34579439252336,0
6037219020,2010,4613,2071,2542,44.8948623455452,33.2,63.2,3.7,57.6087550574445,9,38357,45996,23.2,87.7,45.9986550100874,3.65,3.43,80.437756497948,19.562243502052,0
6037271702,2010,4527,2371,2156,52.3746410426331,18.3,75.9,5.7,65.3063578619587,6,49233,59067,15.4,97.9,76.1434511434511,2.14,2.27,69.2675159235669,30.7324840764331,0
6037531202,2010,4164,1903,2261,45.7012487992315,31.1,63.4,5.7,50.8797445927353,2.9,34385,40887,26.7,91.7,71.6059602649007,4.58,3.53,96.3318777292576,3.66812227074236,0
6037224410,2010,3029,1720,1309,56.7844172994388,20.5,72.9,6.7,68.6930269418293,9.3,24309,35983,20.7,91.2,82.24043715847,3.97,2.87,86.241920590951,13.7580794090489,0
6037267404,2010,3290,1748,1542,53.1306990881459,9.5,82.9,7.5,58.5321273824152,11.2,78097,101365,3.1,89.5,82.879762493815,1.67,1.83,68.3107274969174,31.6892725030826,0
6037267300,2010,3869,2119,1750,54.7686740759886,15.7,78.2,6.2,70.2591280833976,5.7,51156,62806,17.9,94,85.5480116391853,1.65,1.98,67.3642252117588,32.6357747882412,0
6037218800,2010,2674,1321,1353,49.4016454749439,27.9,68.1,4,73.0149997007109,7.9,41558,49973,24.8,93.8,74.8344370860927,3.08,3.16,81.5925542916236,18.4074457083764,0
6037209401,2010,3676,2095,1581,56.9912948857454,22.9,72.5,4.7,67.4964123372971,9.2,22488,28911,33,93.7,93.7194696441033,NA,2.57,75.796178343949,24.203821656051,0
6037219500,2010,1491,629,862,42.186452045607,16.9,58.4,24.6,54.0246621693047,4,58355,63039,21.3,95.4,33.6658354114713,1.75,2.31,98.0744544287548,1.92554557124519,0
6037219800,2010,3421,1473,1948,43.0575855013154,31.7,65.4,2.9,62.8374481906337,3.9,43476,46800,6.7,91.2,66.1001788908766,3.82,3.18,90.983606557377,9.01639344262295,0
6037220000,2010,5200,2439,2761,46.9038461538462,30.2,62.1,7.7,67.7907840236686,3.8,36721,48621,15,92.1,56.5510597302505,2.69,2.74,87.8260869565217,12.1739130434783,0
6037220100,2010,2288,1091,1197,47.6835664335664,22.4,61.8,15.9,60.4578387084943,12.6,28750,46805,15.7,97.6,49.9539170506912,2.24,2.08,95.2477249747219,4.75227502527806,0
6037221120,2010,3726,1747,1979,46.886741814278,35.3,62.7,2.1,56.7707329413165,7.2,30125,45861,26.3,92.2,79.1666666666667,7.29,4.1,92.3536439665472,7.64635603345281,0
6037221210,2010,3138,1638,1500,52.1988527724665,28.8,60.7,10.4,67.8418822948288,6.1,33000,46713,28.8,90.4,60.6349206349206,4.31,3.21,97.9405034324943,2.05949656750572,0
6037221220,2010,3464,1769,1695,51.068129330254,29.6,65.4,4.9,56.9516744982372,5.5,33897,38024,25.7,98.1,86.3026819923372,3.96,3.3,86.7063492063492,13.2936507936508,0
6037232300,2010,3815,1773,2042,46.4744429882045,36.8,54.4,8.7,62.7123189314443,7.2,29032,38034,30,93.2,43.2733504712939,3.67,3.31,87.8390201224847,12.1609798775153,0
6037232400,2010,6806,3296,3510,48.4278577725536,32.1,63.7,4.2,64.4573952439849,6.7,35352,41810,23.5,95.1,56.6443594646272,4.06,2.92,92.6917138445703,7.30828615542975,0
6037232500,2010,4359,1861,2498,42.6932782748337,32.9,58.5,8.6,60.5978849085998,7.2,22617,31595,25.7,94.7,57.7733860342556,3.56,2.7,90.2787219578518,9.7212780421482,0
6037232600,2010,5960,3251,2709,54.5469798657718,28.3,66.7,5,62.3442243592631,9.8,37371,45206,17.7,91.1,53.1168150864327,4.13,2.92,92.7187008905186,7.2812991094814,0
6037232700,2010,5318,2530,2788,47.5742760436254,32.5,63.1,4.5,60.2489278714665,7.1,35375,41065,22.4,91,65.5482324745357,4.1,3.27,83.2313341493268,16.7686658506732,0
6037232800,2010,4403,2261,2142,51.3513513513513,36.8,59.2,4,52.1239493090237,8.4,28854,39879,43.5,97.7,68.8216892596455,6.17,4.08,80,20,0
6037234000,2010,5462,2524,2938,46.2101794214573,25.5,62.7,11.7,49.2380698654838,6.5,47775,57357,11.1,96.5,39.8978169995355,2.8,2.39,92.3720472440945,7.62795275590551,0
6037234200,2010,2980,1356,1624,45.503355704698,26.2,59.8,13.9,30.9075717310031,5.5,62768,67627,13.2,100,38.5072094995759,2.44,2.66,96.017316017316,3.98268398268398,0
6037240600,2010,4355,2153,2202,49.4374282433984,37.8,58.3,3.7,62.026882280288,5,29699,40425,23.1,92.4,58.1929555895865,3.99,3.39,87.9179331306991,12.0820668693009,0
6037239310,2010,3834,1851,1983,48.2785602503912,41,53.9,5,57.4619804843085,5.3,32944,44217,32.8,86.4,56.7362428842505,5.03,3.78,83.1101956745623,16.8898043254377,0
6037532400,2010,128,72,56,56.25,37.5,56.3,6.3,49.13330078125,2.8,38625,50565,0,90.2,80.4878048780488,3,3.52,76.1904761904762,23.8095238095238,0
6037532800,2010,3991,1880,2111,47.1059884740666,43.3,55.5,1.2,55.532929547508,5.6,24905,41214,40.7,88.8,68.3913452492945,4.96,4.01,86.6071428571429,13.3928571428571,0
6037276000,2010,5675,2644,3031,46.5903083700441,24.8,65.8,9.5,43.4960973432436,2.7,100909,119855,6.3,94.5,17.8432221741013,2.72,2.07,93.2852636322668,6.71473636773321,0
6037276100,2010,6274,3022,3252,48.167038571884,22,73.5,4.4,60.6702484328206,8.3,63633,73692,16.5,92.8,75.7355083017769,2.12,1.94,55.591985428051,44.408014571949,0
6037276400,2010,4216,2005,2211,47.5569259962049,22.3,69.7,8.1,42.5212279776329,3.8,127991,147322,2.6,98.3,12.1023081721772,2.59,3.3,89.850136239782,10.149863760218,0
6037276500,2010,4527,2514,2013,55.533465871438,51.4,42.9,5.6,45.1303713443268,4.3,83520,112553,0,100,24.9001331557923,2.28,1.26,94.1926345609065,5.80736543909348,0
6037277400,2010,1762,939,823,53.2917139614075,24.3,73.6,2,65.3425642360284,5.4,43844,48513,6.7,59.5,57.8809106830123,1.67,2.62,65.3958944281525,34.6041055718475,0
6037240020,2010,4954,2384,2570,48.1227291077917,39.1,57.3,3.6,61.7946309112059,6.2,40219,44420,20.5,92.3,49.8110355253212,4.36,3.8,95.6352299298519,4.36477007014809,0
6037265510,2010,3715,1789,1926,48.1561238223419,8.4,84.6,6.9,53.8982010654851,2.8,61167,80564,15.2,88.8,74.41200324412,1.57,1.72,54.7272727272727,45.2727272727273,0
6037141500,2010,2715,1293,1422,47.6243093922652,20,59,21,20.510539292994,3,127250,253065,0,91.2,5.01700680272109,2.58,1.71,91.6822429906542,8.31775700934579,0
6037192420,2010,3769,2042,1727,54.1788272751393,21.6,71.2,7.2,68.0306399816238,4.9,41970,51498,7.5,97.9,81.9022457067371,3.64,2.33,77.2200772200772,22.7799227799228,0
6037221302,2010,3972,1923,2049,48.4138972809668,26.3,69.9,4.1,71.3615144886309,7.8,28701,41752,22.2,92.5,78.641456582633,3.96,2.84,85.2048558421851,14.7951441578149,0
6037231500,2010,4166,1877,2289,45.0552088334133,24.3,62.5,13.1,62.0638370790311,6.8,37005,48209,23,94.8,27.9177718832891,3.02,2.65,87.5952875952876,12.4047124047124,0
6037700400,2010,4988,2762,2226,55.3728949478749,5.3,85.1,9.5,29.2716392638242,7.3,53013,86514,6,86.7,70.1092896174863,1.57,1.57,88.3391112511818,11.6608887488182,0
6037302102,2010,6437,3032,3405,47.1026875873854,17.2,72.4,10.5,36.3721039588566,5.6,47089,64162,16.9,93.7,59.9066762383345,2.61,2.38,90.5524419535628,9.44755804643715,0
6037302104,2010,3883,1834,2049,47.2315220190574,20.7,68.6,10.6,60.2319626038181,8.6,45428,56046,13.7,96.1,82.1153846153846,2.68,2.42,86.0172299536117,13.9827700463883,0
6037700600,2010,4993,2301,2692,46.0845183256559,22.5,61.2,16.2,8.49116662386024,2.6,151352,299486,7.6,91,3.75443937087773,2.85,1.16,81.8661971830986,18.1338028169014,0
6037700700,2010,3719,1849,1870,49.7176660392579,24.4,53.2,22.4,13.1965667461574,0,159904,345761,5.6,94.5,4.19016921837228,3.22,2.08,79.4871794871795,20.5128205128205,0
6037310400,2010,3548,1697,1851,47.8297632468997,24.8,62.6,12.7,18.7002315800445,6.5,76071,81421,8.5,99.4,38.0597014925373,2.9,2.29,93.3977455716586,6.60225442834138,0
6037460800,2010,3500,1797,1703,51.3428571428571,22.8,61.9,15.5,32.6483265306123,3.9,184904,235351,0,100,4.48095593726662,2.57,3.5,83.5146443514644,16.4853556485356,0
6037106112,2010,5939,2899,3040,48.8129314699444,28.9,63.3,8,63.2092831534929,2.1,86875,91171,5.9,100,7.60079312623926,3.69,4.81,66.9661368348307,33.0338631651693,0
6037106113,2010,3429,1729,1700,50.4228638086906,31.5,63.5,5,65.8065233825941,4.1,60125,60939,2.9,96.2,14.6042363433668,3.87,4.56,64.5901639344262,35.4098360655738,0
6037106114,2010,5082,2515,2567,49.4883903974813,35.6,61.7,2.7,63.673124009069,7.9,47819,55168,19.9,91.9,47.2947167409293,3.61,3.43,55.4643082754264,44.5356917245736,0
6037106403,2010,3320,1518,1802,45.7228915662651,35.8,57,7,52.9473254463638,4,57171,62685,8.6,87.5,13.6208853575482,4.39,3.83,94.8067632850241,5.19323671497585,0
6037101300,2010,3808,1836,1972,48.2142857142857,21.6,64.8,13.6,18.1642693842243,4.7,60612,83279,3.3,91,12.3464770523594,2.71,2.66,84.2618384401114,15.7381615598886,0
6037103101,2010,2917,1701,1216,58.3133356187864,22,72.1,6.1,29.3400231217025,4.7,64792,72806,8.6,94.1,11.8801652892562,3.28,2.7,90.2684563758389,9.73154362416107,0
6037103102,2010,4470,2167,2303,48.4787472035794,22.6,69.9,7.6,51.0836648999795,2.7,65080,71630,1.9,92.9,24.1155660377358,3.05,2.25,80.1986343885785,19.8013656114215,0
6037103400,2010,6297,3006,3291,47.7370176274416,20.8,67.1,12.2,48.6756084635789,4.7,53750,63924,10.9,95.9,30.3592577970786,2.55,2.48,83.7058106460788,16.2941893539212,0
6037104103,2010,3526,1680,1846,47.6460578559274,28.5,64.1,7.2,75.2433024073015,6.4,88167,90975,2.4,91.9,14.3382352941176,4.59,3.37,72.4381625441696,27.5618374558304,0
6037104105,2010,5692,2796,2896,49.1215741391427,38.7,58.9,2.4,58.348996433949,9.1,39531,46789,24,90.7,53.7557152188112,3.93,4.21,40.6683480453972,59.3316519546028,1
6037106510,2010,4382,2267,2115,51.7343678685532,34.9,60.7,4.3,61.719200638436,5.5,72950,102540,0.9,97.7,24.4851258581236,3.33,2.98,36.6360856269113,63.3639143730887,1
6037106520,2010,5654,2683,2971,47.4531305270605,33.7,59,7.5,60.2980519471582,6.2,52574,64004,10,96,24.1332426920462,4.12,3.67,79.483600837404,20.516399162596,0
6037106604,2010,4645,2246,2399,48.3530678148547,37.8,55.1,7.2,62.7766606684966,8.2,46635,55388,11,93.5,51.0671936758893,4.3,3.62,55.2845528455285,44.7154471544715,0
6037106641,2010,2322,1350,972,58.1395348837209,23.8,66.7,9.6,40.8883013173621,6.4,102875,115143,0,98.4,5.11860174781523,3,1.95,95.088161209068,4.91183879093199,0
6037113232,2010,3974,1979,1995,49.7986914947157,16.8,69.9,13.3,44.3532938939544,5.5,71522,99089,7.4,94.6,14.7941381716678,2.83,1.75,96.2373371924747,3.76266280752533,0
6037113233,2010,6482,3209,3273,49.5063252082691,28.4,66.7,5.1,62.5625887690698,4.8,42317,53934,10.2,89.9,64.0962872297022,3.27,2.81,63.6543797066984,36.3456202933016,0
6037113234,2010,4638,2310,2328,49.8059508408797,30.2,61.9,7.8,66.2536788079649,5.8,40444,56139,17.8,93.2,46.1538461538462,2.78,3.4,48.0769230769231,51.9230769230769,1
6037117405,2010,3723,1947,1776,52.2965350523771,52.4,47.6,0,63.2983734116726,7.5,24848,33806,44.6,95.4,88.125,4.66,4.9,66.324200913242,33.675799086758,0
6037117301,2010,4143,1888,2255,45.5708423847454,25.9,65.1,9,58.042177759391,3.1,79453,88918,1.2,97.8,13.5891286970424,3.31,3.82,100,0,0
6037103300,2010,3378,1797,1581,53.1971580817052,18.3,72.3,9.5,27.3029504112039,9.2,95305,110450,5,95.1,15.6989247311828,2.69,1.85,82.7639751552795,17.2360248447205,0
6037117530,2010,5453,2716,2737,49.8074454428755,30,64.6,5.4,69.6543750541656,4.5,40872,55773,20.3,94.1,64.1358024691358,3.65,3.55,62.2641509433962,37.7358490566038,0
6037119310,2010,3780,1717,2063,45.4232804232804,34.1,59.2,6.8,67.9379216707259,8,60063,70975,6.1,100,24.2548818088386,3.96,3.29,48.3792544570502,51.6207455429498,1
6037221602,2010,2676,1395,1281,52.1300448430493,29.5,65.4,5.2,57.0332032951933,10.7,24849,35058,28.8,94.1,82.950423216445,4.57,3.29,73.5668789808917,26.4331210191083,0
6037234902,2010,3577,1510,2067,42.2141459323455,37.5,58,4.7,60.3847196025863,6.9,27443,32310,33.8,84.1,72.4565756823821,2.49,2.65,75.4777070063694,24.5222929936306,0
6037236203,2010,3263,1354,1909,41.4955562365921,34.4,60.3,5.3,37.9205965454291,11.4,26989,39238,20.8,95.2,93.8942665673865,2.22,2.56,94.3614130434783,5.63858695652174,0
6037236204,2010,3535,1454,2081,41.1315417256011,37.8,58.1,3.9,59.5570742364194,12.9,26512,31519,37.9,92.9,92.8522804628999,NA,2.59,97.4508375819374,2.54916241806264,0
6037237101,2010,3910,1928,1982,49.309462915601,42.2,53.7,4.2,68.0770664765406,12.5,27145,36190,27.5,88.5,60.5769230769231,3.89,3.38,83.3190761334474,16.6809238665526,0
6037237202,2010,5010,2457,2553,49.0419161676647,33,61.9,5,66.6916147744431,4.5,36903,46316,20.5,92.5,53.2585844428872,4.63,3.18,79.3400286944046,20.6599713055954,0
6037119340,2010,4438,2526,1912,56.9175304191077,38.6,61.4,0,45.7200412432186,4.9,34727,41100,29.8,95.4,94.7569113441373,3.43,4.44,78.5643070787637,21.4356929212363,0
6037237401,2010,3498,1804,1694,51.5723270440252,32.4,63.6,3.9,58.8777022302379,5.7,34133,66184,16.2,85.4,31.5356489945155,4.13,3.09,87.9452054794521,12.0547945205479,0
6037237402,2010,3094,1489,1605,48.125404007757,30.1,60.2,9.6,67.043392365648,2.8,26919,44414,29,94.7,46.3594470046083,4.01,1.98,89.3307468477207,10.6692531522793,0
6037239202,2010,4917,2289,2628,46.5527760829774,39.2,58.2,2.7,42.8746394955943,4.3,37598,40059,24.4,91.8,65.3204565408253,5.61,4.33,76.0249554367201,23.9750445632799,0
6037239501,2010,3191,1480,1711,46.3804450015669,35.6,59.7,4.7,59.2981022994298,7,27005,37288,34.8,85.8,50.5252100840336,3.76,4.01,87.8128400435256,12.1871599564744,0
6037239502,2010,2887,1462,1425,50.6408036023554,36.2,60.4,3.4,44.5314801166055,9.8,30500,35586,21.4,92.9,59.7560975609756,3.73,3.29,93.2092004381161,6.7907995618839,0
6037239602,2010,3546,1871,1675,52.7636773829667,38.7,58.9,2.2,59.0611856928948,7.3,33240,36399,36.1,91.5,68.0043383947939,4.97,3.93,83.467278989667,16.532721010333,0
6037239701,2010,4522,2416,2106,53.4276868642194,42.5,55.4,2.2,61.6995078950596,9.7,25199,34227,56.6,95.5,64.010989010989,3.92,4.54,81.508078994614,18.491921005386,0
6037214502,2010,5439,2250,3189,41.3678985107557,18.2,74.9,6.8,68.1367545602043,5.2,54461,93741,7.2,88.5,88.5240235050121,NA,2.12,67.3947577442415,32.6052422557585,0
6037214902,2010,2545,1094,1451,42.9862475442043,15.7,73.3,11,22.3401021302218,9.7,51378,80252,5.7,86.6,69.7076023391813,2.23,1.59,59.387222946545,40.612777053455,0
6037234501,2010,2582,1199,1383,46.4368706429125,27.6,62.8,9.6,61.912117555789,12.8,33711,39884,28.3,92.7,49.5771670190275,2.96,2.93,97.2012917115178,2.79870828848224,0
6037234502,2010,2632,1313,1319,49.8860182370821,28.3,61.3,10.3,56.4018024593269,7,33785,44527,6.1,97.6,68.4905660377358,3.44,2.16,93.6454849498328,6.35451505016722,0
6037265201,2010,2515,1050,1465,41.7495029821074,9.8,74.3,16.1,40.3769035884099,2.4,96467,261176,2.9,89.2,30.9192200557103,2.23,1.53,77.9881656804734,22.0118343195266,0
6037275101,2010,1333,576,757,43.2108027006752,26.7,66.3,7.2,53.373620974636,2.5,87581,91644,4.8,100,56.3241106719368,2.93,2.4,72.3404255319149,27.6595744680851,0
6037275602,2010,5946,3026,2920,50.8913555331315,13.3,80.5,6.1,61.5838940191514,8.6,75221,114982,4.3,94.3,60.5586249232658,2.29,1.74,4.7488811536549,95.2511188463451,1
6037119700,2010,4331,1968,2363,45.4398522281228,24.1,65.2,10.7,64.0844723895607,4.5,56458,77861,6.2,92.6,32.3551542513168,3.42,3.7,84.1013824884793,15.8986175115207,0
6037119800,2010,5561,2731,2830,49.1098723251214,34,60.5,5.6,67.451098427048,3.8,53602,60219,9,95.2,24.8104755341144,4.15,3.66,96.0296096904441,3.97039030955585,0
6037119900,2010,4798,2322,2476,48.3951646519383,28.8,63.8,7.4,67.680998456874,6.5,67083,65729,16.2,96.7,21.2749003984064,4.15,3.27,93.5587761674718,6.44122383252818,0
6037120020,2010,4794,2425,2369,50.5840634125991,33.1,64.1,2.7,65.0494577685325,8.4,29716,43108,35.4,96.8,74.1935483870968,5.34,3.86,84.4178082191781,15.5821917808219,0
6037120030,2010,3026,1655,1371,54.6926635822868,40,59.7,0.3,48.7199284980707,8.5,38915,45201,24.4,88.1,80.437756497948,4.41,4.73,72.8882833787466,27.1117166212534,0
6037295103,2010,4965,2180,2785,43.9073514602215,20.5,66.3,13.2,34.6449233253114,4.1,81458,96045,9.5,100,19.6640316205534,2.35,2.87,78.0170255383075,21.9829744616925,0
6037102103,2010,1841,839,1002,45.5730581205866,17.8,69.3,12.9,36.5027272746049,1,74868,103475,4.1,100,19.9101796407186,3.03,1.67,90.9090909090909,9.09090909090909,0
6037600304,2010,2851,1363,1488,47.8077867414942,38.2,58.1,4,58.3747867455541,5.1,33522,38205,28.8,87.6,64.7834274952919,4.89,2.42,85.5605381165919,14.4394618834081,0
6037602801,2010,3417,1662,1755,48.6391571553995,34.7,61.2,4.4,68.6775799256057,4.8,27031,39768,29.9,97.8,74.0237691001698,3.16,2.9,75.5412991178829,24.4587008821171,0
6037104201,2010,4336,2210,2126,50.9686346863469,36.8,60.7,2.5,52.2851570478343,7.9,42143,52448,22.2,98.3,23.5421166306695,5.03,3.91,87.4601487778959,12.5398512221041,0
6037104310,2010,4937,2419,2518,48.9973668219567,32.4,60.4,7.2,51.4248048809777,2.5,58634,66311,14.3,97.6,22.1018418201517,5.28,5.58,82.8032979976443,17.1967020023557,0
6037104320,2010,6064,2940,3124,48.4828496042216,33.9,60.5,5.6,59.1513521557216,7.6,47842,53544,15.1,96,37.8020265003897,4.64,5.36,86.9271224643125,13.0728775356875,0
6037104401,2010,3115,1701,1414,54.6067415730337,32.8,58,9,51.6877842160725,6.6,56406,60955,15,90.5,25.9150805270864,5.75,3.28,92.921686746988,7.07831325301205,0
6037124700,2010,4483,2143,2340,47.8028106178898,17.5,68,14.4,26.5513323712467,3.5,70642,95967,3.1,88.1,42.979297929793,2.37,2.21,82.7763496143959,17.2236503856041,0
6037602802,2010,4231,2187,2044,51.6899078232096,33.9,59.7,6.5,49.5026718918187,8.1,48441,63920,13.7,91.8,34.1426403641882,3.42,3.62,94.0671908506076,5.93280914939242,0
6037700101,2010,5178,2662,2516,51.4098107377366,5.9,72.6,21.7,23.2830134802424,4.4,35466,49519,8.7,95.7,89.1812865497076,1.9,1.56,83.9393939393939,16.0606060606061,0
6037700501,2010,3651,2161,1490,59.1892632155574,2.7,86.8,10.5,25.5170801124488,5.5,65077,99038,18.6,87.9,40.0483759502419,1.4,1.47,83.9590443686007,16.0409556313993,0
6037700502,2010,4273,2570,1703,60.1450971214603,1.4,89.8,8.9,23.1925255314927,7.5,65108,82733,12.8,95.1,60.9336609336609,1.45,1.34,80.4697986577181,19.5302013422819,0
6037700801,2010,5336,2860,2476,53.5982008995502,18,65.9,15.8,25.2394768695113,5.1,55324,88960,4.4,94.3,63.8189120116831,2.24,1.98,71.6763005780347,28.3236994219653,0
6037700802,2010,3820,1505,2315,39.3979057591623,16.9,58.1,25.1,19.9777281324525,4,72023,100389,7.4,92.1,61.0071942446043,2.03,1.97,82.5883575883576,17.4116424116424,0
6037104500,2010,2724,1253,1471,45.9985315712188,30.8,62.3,7,38.6154452401129,7.3,45370,45767,18.2,96.3,36.8815592203898,4.21,4.29,99.36,0.64,0
6037104610,2010,3044,1344,1700,44.1524310118265,35.4,58.1,6.4,52.9268494839593,9.6,38125,47279,25.4,93.6,40.979020979021,4.94,4.05,92.6031294452347,7.39687055476529,0
6037104620,2010,3017,1600,1417,53.0328140536957,36.1,60.7,3.2,54.0754748613233,7.5,40500,50021,13.1,97.3,36.4247311827957,4.41,3.76,99.0922844175492,0.907715582450832,0
6037104701,2010,4159,2039,2120,49.0262082231306,43.5,50.5,6,53.2270707748807,8.6,29597,36242,28.5,96.4,71.608832807571,4.86,4.42,90.280777537797,9.71922246220302,0
6037104810,2010,4618,1978,2640,42.8323949761802,40.1,55,4.9,50.9847545175534,5.7,47065,55759,16.2,100,34.8,4.56,4.72,98.3561643835616,1.64383561643836,0
6037125100,2010,5539,2903,2636,52.4101823433833,14.4,81.1,4.6,43.418493447357,9.6,59170,82339,6.8,93,68.2364729458918,2.35,1.86,74.7545582047686,25.2454417952314,0
6037125200,2010,3401,1833,1568,53.8959129667745,17.4,77.5,4.9,28.9593466681064,9.5,51727,76713,10.4,98.1,66.1166116611661,2.06,1.83,85.1259987707437,14.8740012292563,0
6037106642,2010,3324,1494,1830,44.9458483754513,30.2,61.5,8.3,51.4757747686301,9.3,75919,102883,15.4,98,8.75232774674116,3.05,3.8,91.3926499032882,8.6073500967118,0
6037106643,2010,4255,2115,2140,49.7062279670975,28.1,64,8.1,36.352692139337,3.7,114583,159311,3.9,97.5,2.54681647940075,3.24,4.29,42.2140221402214,57.7859778597786,1
6037107010,2010,3008,1398,1610,46.4760638297872,34.5,62.1,3.4,53.3965498033613,5.3,61071,69578,17.7,92.6,26.5753424657534,4.16,5.16,94.6938775510204,5.30612244897959,0
6037107020,2010,5327,2688,2639,50.4599211563732,37.8,60.7,1.6,60.5809529283454,2.7,60212,65069,14.2,96,25.8288357748651,4.19,4.51,65.8258746948739,34.1741253051261,0
6037108101,2010,2590,1212,1378,46.7953667953668,20.2,70.5,9.3,60.4156169407135,6.4,110263,130498,0,100,6.63390663390663,3.09,4.54,91.7631917631918,8.23680823680824,0
6037108102,2010,3680,1808,1872,49.1304347826087,21.1,69.6,9.4,58.882782963138,4.3,101712,116150,8.3,95.7,14.2530487804878,2.8,3.67,77.6499589153657,22.3500410846343,0
6037980030,2010,0,0,0,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6037980033,2010,0,0,0,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0
6037106010,2010,2734,1408,1326,51.4996342355523,26.1,67.4,6.6,57.6506042471487,4.1,93108,93977,0,90.1,6.40495867768595,3.1,3.63,60.8967674661105,39.1032325338895,0
6037123104,2010,4661,2244,2417,48.1441750697275,31.1,62.9,6,51.7472077343803,9.6,33849,45740,25.6,99.2,75.741076830006,3.1,2.76,85.4426229508197,14.5573770491803,0
6037123204,2010,3180,1584,1596,49.811320754717,37,61.8,1.1,62.3015110161782,5.9,28894,38659,27.2,92.3,81.2977099236641,3.57,3.25,79.5252225519288,20.4747774480712,0
6037123206,2010,2454,1227,1227,50,29.2,66.6,4.2,59.4158598074165,8.1,36339,46099,22.6,87.6,68.671963677639,3.52,3.08,94.7681331747919,5.23186682520809,0
6037123301,2010,5019,2286,2733,45.5469216975493,27.4,66.6,5.7,71.5958933657203,5.5,50371,64043,12,98.8,54.9813200498132,3.34,3.02,68.5049833887043,31.4950166112957,0
6037123303,2010,2786,1339,1447,48.0617372577172,24.7,69.7,5.6,56.4009927599231,9.2,37135,52095,21,92.3,63.1111111111111,2.77,3.62,76.5208110992529,23.4791889007471,0
6037125310,2010,3638,1735,1903,47.6910390324354,21.1,68.2,10.5,49.8262642723364,5.1,41850,51229,20.6,86.3,69.2396313364055,2.72,2.15,51.948717948718,48.051282051282,0
6037125600,2010,2891,1424,1467,49.2563126945694,18.4,71.4,10.2,34.3533247242931,5.3,77125,114543,0.9,97.4,46.3320463320463,2.42,2.15,86.2978723404255,13.7021276595745,0
6037127210,2010,5258,2680,2578,50.9699505515405,31.4,65.2,3.3,59.6723846044666,6.5,35943,48289,25.8,90.5,56.3913729615992,3.48,2.8,61.4025695931477,38.5974304068523,0
6037127220,2010,5208,2549,2659,48.9439324116743,37.1,56.1,6.7,64.03586235049,7.9,33472,48138,25.6,96,70.1413427561837,3.32,3.15,74.7246376811594,25.2753623188406,0
